,Year,id,AdmitDesc,levl,styp_desc,Department,Degree Type,Major,Attendance,Gender,Citizen,Ethnicity,HS_GPA,SAT_M,SAT_RW,SAT_COMP,ACT_COMP,GRE_Quantitative,Yield,Start semester status
2773,2016,2317405,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,150.0,not yield,
2774,2016,2355146,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,162.0,not yield,
2775,2016,2340979,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Software Engineering,F,Female,international,Intl,,,,,,164.0,not yield,
2776,2016,2331000,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,152.0,not yield,
2777,2016,2350855,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,151.0,not yield,
2778,2016,2343340,Cancelled Accept,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,155.0,not yield,
2779,2016,2328521,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,161.0,not yield,
2780,2016,2353614,Cancelled Accept,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,160.0,not yield,
2781,2016,2350998,Admitted,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,160.0,not yield,
2782,2016,2355739,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,not yield,
2783,2016,2354280,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,165.0,not yield,
2784,2016,2346471,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,158.0,not yield,
2785,2016,2344550,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,153.0,not yield,
2786,2016,2350343,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,163.0,not yield,
2787,2016,2287462,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,161.0,not yield,
2788,2016,2344618,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,161.0,not yield,
2789,2016,2347492,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,160.0,not yield,
2790,2016,2346720,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,161.0,not yield,
2791,2016,2347613,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,151.0,not yield,
2792,2016,2347755,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
2793,2016,2346729,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,160.0,not yield,
2794,2016,2333341,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,161.0,not yield,
2795,2016,2341244,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,166.0,not yield,
2796,2016,2346023,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,157.0,not yield,
2797,2016,2348396,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,159.0,not yield,
2798,2016,2348408,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
2799,2016,2348042,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,156.0,not yield,
2800,2016,2345398,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,159.0,not yield,
2801,2016,2348163,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,158.0,not yield,
2802,2016,2343808,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,161.0,not yield,
2803,2016,2313524,Admit/Financial Docs Required,G,Readmit,Computer Science,MS,Computer Science,,Female,international,Intl,,,,,,161.0,not yield,
2804,2016,2348414,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,,not yield,
2805,2016,2345781,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,150.0,not yield,
2806,2016,2346158,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,151.0,not yield,
2807,2016,2335987,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,155.0,yield,freshmen
2808,2016,2347130,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,159.0,not yield,
2809,2016,2343123,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
2810,2016,2327378,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,162.0,not yield,
2811,2016,2343113,Admitted,G,New Graduate,Computer Science,MS,Computer Science,,Female,international,Intl,,,,,,164.0,not yield,
2812,2016,2331061,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,154.0,not yield,
2813,2016,2342784,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,international,Intl,2.9,650.0,650.0,1300.0,,,yield,freshmen
2814,2016,2339910,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,155.0,not yield,
2815,2016,2325026,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,160.0,not yield,
2816,2016,2341241,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,159.0,not yield,
2817,2016,2350492,Admitted,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,3.8,600.0,550.0,1150.0,,,not yield,
2818,2016,2338322,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
2819,2016,2349308,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,167.0,not yield,
2820,2016,2342581,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
2821,2016,2348424,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,155.0,not yield,
2822,2016,2342845,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,156.0,not yield,
2823,2016,2348644,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,159.0,not yield,
2824,2016,2352410,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,151.0,not yield,
2825,2016,2339894,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,165.0,not yield,
2826,2016,2346601,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,162.0,not yield,
2827,2016,2347302,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,151.0,not yield,
2828,2016,2346631,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Female,international,Intl,,,,,,151.0,not yield,
2829,2016,2355109,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,152.0,not yield,
2830,2016,2347236,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,150.0,not yield,
2831,2016,2345744,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,153.0,not yield,
2832,2016,2350631,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,,Male,international,Intl,,,,,,157.0,not yield,
2833,2016,2350387,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,157.0,not yield,
2834,2016,2358306,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,162.0,not yield,
2835,2016,2358167,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,157.0,not yield,
2836,2016,2350629,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,158.0,not yield,
2837,2016,2352149,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Software Engineering,F,Female,international,Intl,,,,,,154.0,not yield,
2838,2016,2349230,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,156.0,not yield,
2839,2016,2346151,Cancelled Accept,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,161.0,not yield,
2840,2016,2343060,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,160.0,not yield,
2841,2016,2321856,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
2842,2016,2350207,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,158.0,not yield,
2843,2016,2347840,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
2844,2016,2335838,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,155.0,not yield,
2845,2016,2358803,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,150.0,not yield,
2846,2016,2338133,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,150.0,not yield,
2847,2016,2332444,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,155.0,not yield,
2848,2016,2331135,Admitted,G,New Graduate,Computer Science,MS,Computer Science,,Male,international,Intl,,,,,,161.0,not yield,
2849,2016,2361901,Cancelled Accept,G,New Graduate,Computer Science,MS,Bioinformatics,F,Female,international,Intl,,,,,,154.0,not yield,
2850,2016,2346786,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,151.0,not yield,
2851,2016,2349080,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
2852,2016,2347742,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,152.0,not yield,
2853,2016,2349732,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,152.0,not yield,
2854,2016,2345404,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
2855,2016,2305542,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,161.0,not yield,
2856,2016,2350455,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,168.0,not yield,
2857,2016,2346700,Cancelled Accept,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,155.0,not yield,
2858,2016,2347198,Admitted,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,domestic,Asian,,,,,,154.0,not yield,
2859,2016,2346185,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,156.0,not yield,
2860,2016,2333387,Admitted,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,162.0,not yield,
